ID,Title,Authors,Date,Categorie
http://arxiv.org/abs/2203.01584v1,Fairness-aware Adversarial Perturbation Towards Bias Mitigation for Deployed Deep Models,"['cs.LG', 'cs.AI']","[arxiv.Result.Author('Zhibo Wang'), arxiv.Result.Author('Xiaowei Dong'), arxiv.Result.Author('Henry Xue'), arxiv.Result.Author('Zhifei Zhang'), arxiv.Result.Author('Weifeng Chiu'), arxiv.Result.Author('Tao Wei'), arxiv.Result.Author('Kui Ren')]",2022-03-03 09:26:00+00:00
http://arxiv.org/abs/2203.01556v1,DareFightingICE Competition: A Fighting Game Sound Design and AI Competition,"['cs.HC', 'cs.AI', 'cs.SD', 'eess.AS', 'I.2; H.5.2; H.5.5']","[arxiv.Result.Author('Ibrahim Khan'), arxiv.Result.Author('Thai Van Nguyen'), arxiv.Result.Author('Xincheng Dai'), arxiv.Result.Author('Ruck Thawonmas')]",2022-03-03 08:12:15+00:00
http://arxiv.org/abs/2203.02281v2,"A Comprehensive Review of Computer Vision in Sports: Open Issues, Future Trends and Research Directions","['cs.CV', 'eess.IV']","[arxiv.Result.Author('Banoth Thulasya Naik'), arxiv.Result.Author('Mohammad Farukh Hashmi'), arxiv.Result.Author('Neeraj Dhanraj Bokde')]",2022-03-03 07:49:21+00:00
http://arxiv.org/abs/2203.02285v1,A photonic chip-based machine learning approach for the prediction of molecular properties,"['cs.ET', 'cs.LG', 'physics.optics', 'quant-ph']","[arxiv.Result.Author('Jonathan Wei Zhong Lau'), arxiv.Result.Author('Hui Zhang'), arxiv.Result.Author('Lingxiao Wan'), arxiv.Result.Author('Liang Shi'), arxiv.Result.Author('Hong Cai'), arxiv.Result.Author('Xianshu Luo'), arxiv.Result.Author('Patrick Lo'), arxiv.Result.Author('Chee-Kong Lee'), arxiv.Result.Author('Leong-Chuan Kwek'), arxiv.Result.Author('Ai Qun Liu')]",2022-03-03 03:15:14+00:00
http://arxiv.org/abs/2203.01304v1,Supervised Hebbian learning: toward eXplainable AI,"['cond-mat.dis-nn', 'cs.LG', 'cs.NE']","[arxiv.Result.Author('Francesco Alemanno'), arxiv.Result.Author('Miriam Aquaro'), arxiv.Result.Author('Ido Kanter'), arxiv.Result.Author('Adriano Barra'), arxiv.Result.Author('Elena Agliari')]",2022-03-02 18:46:17+00:00
http://arxiv.org/abs/2203.04400v1,Multi-Objective System-by-Design for mm-Wave Automotive Radar Antennas,"['eess.SP', 'cs.SY', 'eess.SY']","[arxiv.Result.Author('P. Rosatti'), arxiv.Result.Author('M. Salucci'), arxiv.Result.Author('L. Poli'), arxiv.Result.Author('A. Massa')]",2022-03-02 15:51:09+00:00
http://arxiv.org/abs/2203.01157v1,Artificial Concepts of Artificial Intelligence: Institutional Compliance and Resistance in AI Startups,['cs.HC'],"[arxiv.Result.Author('Amy A. Winecoff'), arxiv.Result.Author('Elizabeth A. Watkins')]",2022-03-02 14:56:28+00:00
http://arxiv.org/abs/2203.01112v1,Hyperparameter optimization of data-driven AI models on HPC systems,"['physics.data-an', 'cs.LG']","[arxiv.Result.Author('Eric Wulff'), arxiv.Result.Author('Maria Girone'), arxiv.Result.Author('Joosep Pata')]",2022-03-02 14:02:59+00:00
http://arxiv.org/abs/2203.01077v1,On-Device Learning: A Neural Network Based Field-Trainable Edge AI,"['cs.LG', 'cs.AI']","[arxiv.Result.Author('Hiroki Matsutani'), arxiv.Result.Author('Mineto Tsukada'), arxiv.Result.Author('Masaaki Kondo')]",2022-03-02 12:59:33+00:00
http://arxiv.org/abs/2203.01075v1,Reliable validation of Reinforcement Learning Benchmarks,['cs.LG'],"[arxiv.Result.Author('Matthias Müller-Brockhausen'), arxiv.Result.Author('Aske Plaat'), arxiv.Result.Author('Mike Preuss')]",2022-03-02 12:55:27+00:00
http://arxiv.org/abs/2203.01024v1,On the Configuration of More and Less Expressive Logic Programs,['cs.AI'],"[arxiv.Result.Author('Carmine Dodaro'), arxiv.Result.Author('Marco Maratea'), arxiv.Result.Author('Mauro Vallati')]",2022-03-02 10:55:35+00:00
http://arxiv.org/abs/2203.00905v1,Responsible-AI-by-Design: a Pattern Collection for Designing Responsible AI Systems,['cs.AI'],"[arxiv.Result.Author('Qinghua Lu'), arxiv.Result.Author('Liming Zhu'), arxiv.Result.Author('Xiwei Xu'), arxiv.Result.Author('Jon Whittle')]",2022-03-02 07:30:03+00:00
http://arxiv.org/abs/2203.00900v1,Cell-Free Massive MIMO-OFDM for High-Speed Train Communications,"['cs.IT', 'eess.SP', 'math.IT']","[arxiv.Result.Author('Jiakang Zheng'), arxiv.Result.Author('Jiayi Zhang'), arxiv.Result.Author('Emil Björnson'), arxiv.Result.Author('Zhetao Li'), arxiv.Result.Author('Bo Ai')]",2022-03-02 07:13:52+00:00
http://arxiv.org/abs/2203.00707v2,Advanced Methods for Connectome-Based Predictive Modeling of Human Intelligence: A Novel Approach Based on Individual Differences in Cortical Topography,['q-bio.NC'],"[arxiv.Result.Author('Evan D. Anderson'), arxiv.Result.Author('Ramsey Wilcox'), arxiv.Result.Author('Anuj Nayak'), arxiv.Result.Author('Christopher Zwilling'), arxiv.Result.Author('Pablo Robles-Granda'), arxiv.Result.Author('Been Kim'), arxiv.Result.Author('Lav R. Varshney'), arxiv.Result.Author('Aron K. Barbey')]",2022-03-01 19:05:55+00:00
http://arxiv.org/abs/2203.04754v1,System Cards for AI-Based Decision-Making for Public Policy,"['cs.CY', 'cs.AI']","[arxiv.Result.Author('Furkan Gursoy'), arxiv.Result.Author('Ioannis A. Kakadiaris')]",2022-03-01 18:56:45+00:00
http://arxiv.org/abs/2203.00669v1,AI Planning Annotation for Sample Efficient Reinforcement Learning,['cs.AI'],"[arxiv.Result.Author('Junkyu Lee'), arxiv.Result.Author('Michael Katz'), arxiv.Result.Author('Don Joven Agravante'), arxiv.Result.Author('Miao Liu'), arxiv.Result.Author('Tim Klinger'), arxiv.Result.Author('Murray Campbell'), arxiv.Result.Author('Shirin Sohrabi'), arxiv.Result.Author('Gerald Tesauro')]",2022-03-01 18:38:41+00:00
http://arxiv.org/abs/2203.00600v1,Dual Embodied-Symbolic Concept Representations for Deep Learning,"['cs.LG', 'cs.AI']",[arxiv.Result.Author('Daniel T. Chang')],2022-03-01 16:40:12+00:00
http://arxiv.org/abs/2203.00531v1,Towards deep learning-powered IVF: A large public benchmark for morphokinetic parameter prediction,"['eess.IV', 'cs.CV']","[arxiv.Result.Author('Tristan Gomez'), arxiv.Result.Author('Magalie Feyeux'), arxiv.Result.Author('Nicolas Normand'), arxiv.Result.Author('Laurent David'), arxiv.Result.Author('Perrine Paul-Gilloteaux'), arxiv.Result.Author('Thomas Fréour'), arxiv.Result.Author('Harold Mouchère')]",2022-03-01 15:13:21+00:00
http://arxiv.org/abs/2203.00469v1,Compliance Challenges in Forensic Image Analysis Under the Artificial Intelligence Act,"['cs.CV', 'cs.AI', 'cs.MM']","[arxiv.Result.Author('Benedikt Lorch'), arxiv.Result.Author('Nicole Scheler'), arxiv.Result.Author('Christian Riess')]",2022-03-01 14:03:23+00:00
http://arxiv.org/abs/2203.00432v1,Towards Practices for Human-Centered Machine Learning,"['cs.LG', 'cs.CY']",[arxiv.Result.Author('Stevie Chancellor')],2022-03-01 13:28:48+00:00
http://arxiv.org/abs/2203.00403v1,"OpenDR: An Open Toolkit for Enabling High Performance, Low Footprint Deep Learning for Robotics","['cs.RO', 'cs.AI']","[arxiv.Result.Author('N. Passalis'), arxiv.Result.Author('S. Pedrazzi'), arxiv.Result.Author('R. Babuska'), arxiv.Result.Author('W. Burgard'), arxiv.Result.Author('D. Dias'), arxiv.Result.Author('F. Ferro'), arxiv.Result.Author('M. Gabbouj'), arxiv.Result.Author('O. Green'), arxiv.Result.Author('A. Iosifidis'), arxiv.Result.Author('E. Kayacan'), arxiv.Result.Author('J. Kober'), arxiv.Result.Author('O. Michel'), arxiv.Result.Author('N. Nikolaidis'), arxiv.Result.Author('P. Nousi'), arxiv.Result.Author('R. Pieters'), arxiv.Result.Author('M. Tzelepi'), arxiv.Result.Author('A. Valada'), arxiv.Result.Author('A. Tefas')]",2022-03-01 12:59:59+00:00
http://arxiv.org/abs/2203.00369v1,Approximating a deep reinforcement learning docking agent using linear model trees,"['cs.RO', 'cs.LG']","[arxiv.Result.Author('Vilde B. Gjærum'), arxiv.Result.Author('Ella-Lovise H. Rørvik'), arxiv.Result.Author('Anastasios M. Lekkas')]",2022-03-01 11:32:07+00:00
http://arxiv.org/abs/2203.01805v1,Multi-Radical Lipkin-Meshkov-Glick Model for Avian Navigation,"['physics.bio-ph', 'cond-mat.stat-mech', 'physics.chem-ph', 'quant-ph']","[arxiv.Result.Author('Jia-Yi Wu'), arxiv.Result.Author('Xin-Yuan Hu'), arxiv.Result.Author('Hai-Yuan Zhu'), arxiv.Result.Author('Ru-Qiong Deng'), arxiv.Result.Author('Qing Ai')]",2022-03-01 05:56:23+00:00
http://arxiv.org/abs/2203.00190v3,Semi-supervised Deep Learning for Image Classification with Distribution Mismatch: A Survey,"['cs.CV', 'cs.AI']","[arxiv.Result.Author('Saul Calderon-Ramirez'), arxiv.Result.Author('Shengxiang Yang'), arxiv.Result.Author('David Elizondo')]",2022-03-01 02:46:00+00:00
http://arxiv.org/abs/2203.00183v2,$ \text{T}^3 $OMVP: A Transformer-based Time and Team Reinforcement Learning Scheme for Observation-constrained Multi-Vehicle Pursuit in Urban Area,['cs.AI'],"[arxiv.Result.Author('Zheng Yuan'), arxiv.Result.Author('Tianhao Wu'), arxiv.Result.Author('Qinwen Wang'), arxiv.Result.Author('Yiying Yang'), arxiv.Result.Author('Lei Li'), arxiv.Result.Author('Lin Zhang')]",2022-03-01 02:19:26+00:00
http://arxiv.org/abs/2203.00150v1,Explaining RADAR features for detecting spoofing attacks in Connected Autonomous Vehicles,"['cs.CR', 'cs.AI', '68M25, 60B11, 68T05']","[arxiv.Result.Author('Nidhi Rastogi'), arxiv.Result.Author('Sara Rampazzi'), arxiv.Result.Author('Michael Clifford'), arxiv.Result.Author('Miriam Heller'), arxiv.Result.Author('Matthew Bishop'), arxiv.Result.Author('Karl Levitt')]",2022-03-01 00:11:46+00:00
http://arxiv.org/abs/2202.14031v1,Succinct Amyloid and Non-Amyloid Patterns in Hexapeptides,['q-bio.BM'],"[arxiv.Result.Author('Laszlo Keresztes'), arxiv.Result.Author('Evelin Szogi'), arxiv.Result.Author('Balint Varga'), arxiv.Result.Author('Viktor Farkas'), arxiv.Result.Author('Andras Perczel'), arxiv.Result.Author('Vince Grolmusz')]",2022-02-28 18:56:07+00:00
http://arxiv.org/abs/2202.14010v2,Proceedings of the Artificial Intelligence for Cyber Security (AICS) Workshop at AAAI 2022,"['cs.CR', 'cs.AI', 'cs.GT', 'cs.LG']","[arxiv.Result.Author('James Holt'), arxiv.Result.Author('Edward Raff'), arxiv.Result.Author('Ahmad Ridley'), arxiv.Result.Author('Dennis Ross'), arxiv.Result.Author('Arunesh Sinha'), arxiv.Result.Author('Diane Staheli'), arxiv.Result.Author('William Streilen'), arxiv.Result.Author('Milind Tambe'), arxiv.Result.Author('Yevgeniy Vorobeychik'), arxiv.Result.Author('Allan Wollaber')]",2022-02-28 18:27:41+00:00
http://arxiv.org/abs/2202.13996v1,Risk-Neutral Market Simulation,"['q-fin.CP', 'cs.LG', 'q-fin.GN', 'q-fin.RM', 'stat.ML']","[arxiv.Result.Author('Magnus Wiese'), arxiv.Result.Author('Phillip Murray')]",2022-02-28 18:03:48+00:00
http://arxiv.org/abs/2202.13985v2,The dangers in algorithms learning humans' values and irrationalities,['cs.AI'],"[arxiv.Result.Author('Rebecca Gorman'), arxiv.Result.Author('Stuart Armstrong')]",2022-02-28 17:41:39+00:00
http://arxiv.org/abs/2203.06123v2,An Empirical Study of Graphormer on Large-Scale Molecular Modeling Datasets,"['physics.chem-ph', 'cs.CE', 'cs.LG']","[arxiv.Result.Author('Yu Shi'), arxiv.Result.Author('Shuxin Zheng'), arxiv.Result.Author('Guolin Ke'), arxiv.Result.Author('Yifei Shen'), arxiv.Result.Author('Jiacheng You'), arxiv.Result.Author('Jiyan He'), arxiv.Result.Author('Shengjie Luo'), arxiv.Result.Author('Chang Liu'), arxiv.Result.Author('Di He'), arxiv.Result.Author('Tie-Yan Liu')]",2022-02-28 16:32:42+00:00
http://arxiv.org/abs/2202.13898v1,DistAD: Software Anomaly Detection Based on Execution Trace Distribution,['cs.SE'],"[arxiv.Result.Author('Shiyi Kong'), arxiv.Result.Author('Jun Ai'), arxiv.Result.Author('Minyan Lu'), arxiv.Result.Author('Shuguang Wang'), arxiv.Result.Author('W. Eric Wong')]",2022-02-28 15:46:13+00:00
http://arxiv.org/abs/2202.13761v1,Global Correlation and Local Information Flows in Controllable Non-Markovian Open Quantum Dynamics,"['quant-ph', 'cond-mat.stat-mech', 'physics.chem-ph', 'physics.optics']","[arxiv.Result.Author('Xin-Yu Chen'), arxiv.Result.Author('Na-Na Zhang'), arxiv.Result.Author('Wan-Ting He'), arxiv.Result.Author('Xiang-Yu Kong'), arxiv.Result.Author('Ming-Jie Tao'), arxiv.Result.Author('Fu-Guo Deng'), arxiv.Result.Author('Qing Ai'), arxiv.Result.Author('Gui-Lu Long')]",2022-02-28 13:19:39+00:00
http://arxiv.org/abs/2202.13673v1,Recent Advances and Challenges in Deep Audio-Visual Correlation Learning,"['cs.MM', 'cs.CV', 'cs.IR', 'cs.LG', 'eess.AS', '68T99']","[arxiv.Result.Author('Luís Vilaça'), arxiv.Result.Author('Yi Yu'), arxiv.Result.Author('Paula Viana')]",2022-02-28 10:43:01+00:00
http://arxiv.org/abs/2202.13650v1,Improved Sensing and Positioning via 5G and mmWave radar for Airport Surveillance,['eess.SP'],"[arxiv.Result.Author('Bo Tan'), arxiv.Result.Author('Elena Simona Lohan'), arxiv.Result.Author('Bo Sun'), arxiv.Result.Author('Wenbo Wang'), arxiv.Result.Author('Taylan Yesilyurt'), arxiv.Result.Author('Christophe Morlaas'), arxiv.Result.Author('Carlos David Morales Pena'), arxiv.Result.Author('Kanaan Abdo'), arxiv.Result.Author('Fathia Ben Slama'), arxiv.Result.Author('Alexandre Simonin'), arxiv.Result.Author('Mohamed Ellejmi')]",2022-02-28 09:46:51+00:00
http://arxiv.org/abs/2202.13642v1,Quality Monitoring and Assessment of Deployed Deep Learning Models for Network AIOps,"['cs.AI', 'cs.NI']","[arxiv.Result.Author('Lixuan Yang'), arxiv.Result.Author('Dario Rossi')]",2022-02-28 09:37:12+00:00
http://arxiv.org/abs/2202.13636v1,Improving Lexical Embeddings for Robust Question Answering,['cs.CL'],"[arxiv.Result.Author('Weiwen Xu'), arxiv.Result.Author('Bowei Zou'), arxiv.Result.Author('Wai Lam'), arxiv.Result.Author('Ai Ti Aw')]",2022-02-28 09:28:34+00:00
http://arxiv.org/abs/2202.13553v1,Towards A Device-Independent Deep Learning Approach for the Automated Segmentation of Sonographic Fetal Brain Structures: A Multi-Center and Multi-Device Validation,"['eess.IV', 'cs.CV', 'cs.LG']","[arxiv.Result.Author('Abhi Lad'), arxiv.Result.Author('Adithya Narayan'), arxiv.Result.Author('Hari Shankar'), arxiv.Result.Author('Shefali Jain'), arxiv.Result.Author('Pooja Punjani Vyas'), arxiv.Result.Author('Divya Singh'), arxiv.Result.Author('Nivedita Hegde'), arxiv.Result.Author('Jagruthi Atada'), arxiv.Result.Author('Jens Thang'), arxiv.Result.Author('Saw Shier Nee'), arxiv.Result.Author('Arunkumar Govindarajan'), arxiv.Result.Author('Roopa PS'), arxiv.Result.Author('Muralidhar V Pai'), arxiv.Result.Author('Akhila Vasudeva'), arxiv.Result.Author('Prathima Radhakrishnan'), arxiv.Result.Author('Sripad Krishna Devalla')]",2022-02-28 05:42:03+00:00
http://arxiv.org/abs/2202.13444v1,The Impact of Explanations on Layperson Trust in Artificial Intelligence-Driven Symptom Checker Apps: Experimental Study,['cs.HC'],"[arxiv.Result.Author('Claire Woodcock'), arxiv.Result.Author('Brent Mittelstadt'), arxiv.Result.Author('Dan Busbridge'), arxiv.Result.Author('Grant Blank')]",2022-02-27 20:18:53+00:00
http://arxiv.org/abs/2202.13402v1,Concept Graph Neural Networks for Surgical Video Understanding,['cs.CV'],"[arxiv.Result.Author('Yutong Ban'), arxiv.Result.Author('Jennifer A. Eckhoff'), arxiv.Result.Author('Thomas M. Ward'), arxiv.Result.Author('Daniel A. Hashimoto'), arxiv.Result.Author('Ozanan R. Meireles'), arxiv.Result.Author('Daniela Rus'), arxiv.Result.Author('Guy Rosman')]",2022-02-27 17:32:49+00:00
http://arxiv.org/abs/2202.13330v1,DialFRED: Dialogue-Enabled Agents for Embodied Instruction Following,"['cs.AI', 'cs.RO']","[arxiv.Result.Author('Xiaofeng Gao'), arxiv.Result.Author('Qiaozi Gao'), arxiv.Result.Author('Ran Gong'), arxiv.Result.Author('Kaixiang Lin'), arxiv.Result.Author('Govind Thattai'), arxiv.Result.Author('Gaurav S. Sukhatme')]",2022-02-27 09:50:45+00:00
http://arxiv.org/abs/2202.13185v1,Domain Knowledge-Based Automated Analog Circuit Design with Deep Reinforcement Learning,"['cs.LG', 'cs.AI', 'cs.AR']","[arxiv.Result.Author('Weidong Cao'), arxiv.Result.Author('Mouhacine Benosman'), arxiv.Result.Author('Xuan Zhang'), arxiv.Result.Author('Rui Ma')]",2022-02-26 16:56:45+00:00
http://arxiv.org/abs/2202.13101v1,Sustainability using Renewable Electricity (SuRE) towards NetZero Emissions,['cs.AI'],"[arxiv.Result.Author('Jinu Jayan'), arxiv.Result.Author('Saurabh Pashine'), arxiv.Result.Author('Pallavi Gawade'), arxiv.Result.Author('Bhushan Jagyasi'), arxiv.Result.Author('Sreedhar Seetharam'), arxiv.Result.Author('Gopali Contractor'), arxiv.Result.Author('Rajesh kumar Palani'), arxiv.Result.Author('Harshit Sampgaon'), arxiv.Result.Author('Sandeep Vaity'), arxiv.Result.Author('Tamal Bhattacharyya'), arxiv.Result.Author('Rengaraj Ramasubbu')]",2022-02-26 10:04:26+00:00
http://arxiv.org/abs/2203.06244v1,AI agents for facilitating social interactions and wellbeing,"['cs.CY', 'cs.AI', 'cs.CL', 'cs.HC', 'cs.LG']","[arxiv.Result.Author('Hiro Taiyo Hamada'), arxiv.Result.Author('Ryota Kanai')]",2022-02-26 04:05:23+00:00
http://arxiv.org/abs/2202.12998v1,Integrated multimodal artificial intelligence framework for healthcare applications,"['cs.LG', 'cs.AI', 'cs.CY']","[arxiv.Result.Author('Luis R. Soenksen'), arxiv.Result.Author('Yu Ma'), arxiv.Result.Author('Cynthia Zeng'), arxiv.Result.Author('Leonard D. J. Boussioux'), arxiv.Result.Author('Kimberly Villalobos Carballo'), arxiv.Result.Author('Liangyuan Na'), arxiv.Result.Author('Holly M. Wiberg'), arxiv.Result.Author('Michael L. Li'), arxiv.Result.Author('Ignacio Fuentes'), arxiv.Result.Author('Dimitris Bertsimas')]",2022-02-25 22:08:09+00:00
http://arxiv.org/abs/2202.12959v1,Image reconstruction algorithms in radio interferometry: from handcrafted to learned denoisers,"['eess.IV', 'astro-ph.IM', 'cs.CV']","[arxiv.Result.Author('Matthieu Terris'), arxiv.Result.Author('Arwa Dabbech'), arxiv.Result.Author('Chao Tang'), arxiv.Result.Author('Yves Wiaux')]",2022-02-25 20:26:33+00:00
http://arxiv.org/abs/2202.12951v1,Model Attribution of Face-swap Deepfake Videos,"['cs.CV', 'cs.MM']","[arxiv.Result.Author('Shan Jia'), arxiv.Result.Author('Xin Li'), arxiv.Result.Author('Siwei Lyu')]",2022-02-25 20:05:18+00:00
http://arxiv.org/abs/2202.12847v1,Building a 3-Player Mahjong AI using Deep Reinforcement Learning,"['cs.AI', 'cs.LG']","[arxiv.Result.Author('Xiangyu Zhao'), arxiv.Result.Author('Sean B. Holden')]",2022-02-25 17:41:43+00:00
http://arxiv.org/abs/2202.12683v1,"Bridging the Urban-Rural Connectivity Gap through Intelligent Space, Air, and Ground Networks","['cs.CY', 'cs.AI', 'cs.SY', 'eess.SY']","[arxiv.Result.Author('Fares Fourati'), arxiv.Result.Author('Saeed Hamood Alsamhi'), arxiv.Result.Author('Mohamed-Slim Alouini')]",2022-02-25 13:40:35+00:00
http://arxiv.org/abs/2202.12645v1,Exploring Multi-Modal Representations for Ambiguity Detection & Coreference Resolution in the SIMMC 2.0 Challenge,"['cs.CL', 'cs.AI']","[arxiv.Result.Author('Francisco Javier Chiyah-Garcia'), arxiv.Result.Author('Alessandro Suglia'), arxiv.Result.Author('José Lopes'), arxiv.Result.Author('Arash Eshghi'), arxiv.Result.Author('Helen Hastie')]",2022-02-25 12:10:02+00:00
http://arxiv.org/abs/2202.12622v1,Towards neoRL networks; the emergence of purposive graphs,['cs.AI'],[arxiv.Result.Author('Per R. Leikanger')],2022-02-25 11:19:05+00:00
http://arxiv.org/abs/2202.12578v1,Learning to Liquidate Forex: Optimal Stopping via Adaptive Top-K Regression,['cs.LG'],"[arxiv.Result.Author('Diksha Garg'), arxiv.Result.Author('Pankaj Malhotra'), arxiv.Result.Author('Anil Bhatia'), arxiv.Result.Author('Sanjay Bhat'), arxiv.Result.Author('Lovekesh Vig'), arxiv.Result.Author('Gautam Shroff')]",2022-02-25 09:33:10+00:00
http://arxiv.org/abs/2202.12566v1,Composing Complex and Hybrid AI Solutions,['cs.AI'],"[arxiv.Result.Author('Peter Schüller'), arxiv.Result.Author('João Paolo Costeira'), arxiv.Result.Author('James Crowley'), arxiv.Result.Author('Jasmin Grosinger'), arxiv.Result.Author('Félix Ingrand'), arxiv.Result.Author('Uwe Köckemann'), arxiv.Result.Author('Alessandro Saffiotti'), arxiv.Result.Author('Martin Welss')]",2022-02-25 08:57:06+00:00
http://arxiv.org/abs/2202.12541v1,Oscillatory Neural Network as Hetero-Associative Memory for Image Edge Detection,"['cs.NE', 'cs.AI', 'eess.IV']","[arxiv.Result.Author('Madeleine Abernot'), arxiv.Result.Author('Thierry Gil'), arxiv.Result.Author('Aida Todri-Sanial')]",2022-02-25 08:09:29+00:00
